2023-12-25 07:55:24.272 , MJFVHBOV , Side:BID , Price:98.996094 , Qty:10000000.000000

2023-12-25 07:55:27.751 , YALWVLVC , Side:OFFER , Price:99.437500 , Qty:10000000.000000

2023-12-25 07:55:27.752 , YQHXZDNT , Side:BID , Price:99.425781 , Qty:10000000.000000

2023-12-25 07:55:27.752 , GOTUISMY , Side:OFFER , Price:99.433594 , Qty:10000000.000000

2023-12-25 07:55:27.753 , WDYNQIDL , Side:BID , Price:99.425781 , Qty:10000000.000000

2023-12-25 07:55:27.753 , ZMMIEEHR , Side:OFFER , Price:99.433594 , Qty:10000000.000000

2023-12-25 07:55:27.754 , YLCAXFZK , Side:BID , Price:99.425781 , Qty:10000000.000000

2023-12-25 07:55:27.755 , YLLUKFUX , Side:OFFER , Price:99.433594 , Qty:10000000.000000

2023-12-25 07:55:27.755 , XBEZCFTB , Side:BID , Price:99.425781 , Qty:10000000.000000

2023-12-25 07:55:27.756 , TSLGAYRA , Side:OFFER , Price:99.429688 , Qty:10000000.000000

2023-12-25 07:55:27.756 , NBBMOPMO , Side:BID , Price:99.421875 , Qty:10000000.000000

2023-12-25 07:55:27.757 , LEXGXGMI , Side:OFFER , Price:99.429688 , Qty:10000000.000000

2023-12-25 07:55:27.757 , TZQWVEJL , Side:BID , Price:99.421875 , Qty:10000000.000000

2023-12-25 07:55:27.758 , YWZEEXNV , Side:OFFER , Price:99.429688 , Qty:10000000.000000

2023-12-25 07:55:27.758 , YBKQRQZD , Side:BID , Price:99.421875 , Qty:10000000.000000

2023-12-25 07:55:27.759 , OMKRNRSB , Side:OFFER , Price:99.429688 , Qty:10000000.000000

2023-12-25 07:55:27.760 , XODXDNRO , Side:BID , Price:99.417969 , Qty:10000000.000000

2023-12-25 07:55:27.761 , WRCIJFLU , Side:OFFER , Price:99.425781 , Qty:10000000.000000

2023-12-25 07:55:27.761 , NQMMLXDH , Side:BID , Price:99.417969 , Qty:10000000.000000

2023-12-25 07:55:27.762 , JLZWMBHV , Side:OFFER , Price:99.425781 , Qty:10000000.000000

2023-12-25 07:55:27.762 , MDOHAOTA , Side:BID , Price:99.417969 , Qty:10000000.000000

2023-12-25 07:55:27.763 , TIYZZGLN , Side:OFFER , Price:99.425781 , Qty:10000000.000000

2023-12-25 07:55:27.763 , DSWWISQK , Side:BID , Price:99.417969 , Qty:10000000.000000

2023-12-25 07:55:27.764 , PEKWNGEQ , Side:OFFER , Price:99.421875 , Qty:10000000.000000

2023-12-25 07:55:27.764 , ZQAOXOFL , Side:BID , Price:99.414062 , Qty:10000000.000000

2023-12-25 07:55:27.765 , KARBHKMH , Side:OFFER , Price:99.421875 , Qty:10000000.000000

2023-12-25 07:55:27.766 , MEVGPKKM , Side:BID , Price:99.414062 , Qty:10000000.000000

2023-12-25 07:55:27.766 , ZHGJSKGQ , Side:OFFER , Price:99.421875 , Qty:10000000.000000

2023-12-25 07:55:27.767 , IBWOGENK , Side:BID , Price:99.414062 , Qty:10000000.000000

2023-12-25 07:55:27.767 , YTBDAGLC , Side:OFFER , Price:99.421875 , Qty:10000000.000000

2023-12-25 07:55:27.768 , IRPIJFWF , Side:BID , Price:99.410156 , Qty:10000000.000000

2023-12-25 07:55:27.768 , VRJBGWNQ , Side:OFFER , Price:99.417969 , Qty:10000000.000000

2023-12-25 07:55:27.769 , NUTIJICE , Side:BID , Price:99.410156 , Qty:10000000.000000

2023-12-25 07:55:27.769 , BHDQCLWV , Side:OFFER , Price:99.417969 , Qty:10000000.000000

2023-12-25 07:55:27.769 , DNFJQVTW , Side:BID , Price:99.410156 , Qty:10000000.000000

2023-12-25 07:55:27.770 , FANRCASI , Side:OFFER , Price:99.417969 , Qty:10000000.000000

2023-12-25 07:55:27.771 , UAVYYGCU , Side:BID , Price:99.410156 , Qty:10000000.000000

2023-12-25 07:55:27.771 , QFMJDWKN , Side:OFFER , Price:99.414062 , Qty:10000000.000000

2023-12-25 07:55:27.772 , XKSPUASH , Side:BID , Price:99.406250 , Qty:10000000.000000

2023-12-25 07:55:27.772 , FGOWIWLT , Side:OFFER , Price:99.414062 , Qty:10000000.000000

2023-12-25 07:55:27.773 , BSYSMEAS , Side:BID , Price:99.406250 , Qty:10000000.000000

2023-12-25 07:55:27.773 , YLCYEBQM , Side:OFFER , Price:99.414062 , Qty:10000000.000000

2023-12-25 07:55:27.774 , LZFPVRVK , Side:BID , Price:99.406250 , Qty:10000000.000000

2023-12-25 07:55:27.775 , PTBOQLDB , Side:OFFER , Price:99.414062 , Qty:10000000.000000

2023-12-25 07:55:27.775 , VEYVTBNI , Side:BID , Price:99.402344 , Qty:10000000.000000

2023-12-25 07:55:27.776 , LNIMPDQD , Side:OFFER , Price:99.410156 , Qty:10000000.000000

2023-12-25 07:55:27.776 , XNVTLTRS , Side:BID , Price:99.402344 , Qty:10000000.000000

2023-12-25 07:55:27.777 , DFIPUJGB , Side:OFFER , Price:99.410156 , Qty:10000000.000000

2023-12-25 07:55:27.777 , UUINPMPA , Side:BID , Price:99.402344 , Qty:10000000.000000

2023-12-25 07:55:27.778 , TKGGVRQF , Side:OFFER , Price:99.410156 , Qty:10000000.000000

2023-12-25 07:55:27.778 , UHNMEDPG , Side:BID , Price:99.402344 , Qty:10000000.000000

2023-12-25 07:55:27.779 , AUJJAMIC , Side:OFFER , Price:99.406250 , Qty:10000000.000000

2023-12-25 07:55:27.779 , CVIQJXEY , Side:BID , Price:99.398438 , Qty:10000000.000000

2023-12-25 07:55:27.780 , CPNPZUAV , Side:OFFER , Price:99.406250 , Qty:10000000.000000

2023-12-25 07:55:27.780 , QRUSRHAL , Side:BID , Price:99.398438 , Qty:10000000.000000

2023-12-25 07:55:27.781 , CWBDGWMS , Side:OFFER , Price:99.406250 , Qty:10000000.000000

2023-12-25 07:55:27.781 , DPFNOTXK , Side:BID , Price:99.398438 , Qty:10000000.000000

2023-12-25 07:55:27.782 , GWLAIKWC , Side:OFFER , Price:99.406250 , Qty:10000000.000000

2023-12-25 07:55:27.782 , QKDYEWRD , Side:BID , Price:99.394531 , Qty:10000000.000000

2023-12-25 07:55:27.783 , VYRQKJIW , Side:OFFER , Price:99.402344 , Qty:10000000.000000

2023-12-25 07:55:27.783 , CSOSBZYG , Side:BID , Price:99.394531 , Qty:10000000.000000

2023-12-25 07:55:27.784 , NQCCLIEV , Side:OFFER , Price:99.402344 , Qty:10000000.000000

2023-12-25 07:55:27.784 , QRMWRYVY , Side:BID , Price:99.394531 , Qty:10000000.000000

2023-12-25 07:55:27.785 , ZTVOXOJC , Side:OFFER , Price:99.402344 , Qty:10000000.000000

2023-12-25 07:55:27.785 , TCCLEJZU , Side:BID , Price:99.394531 , Qty:10000000.000000

2023-12-25 07:55:27.786 , MXAFDMRQ , Side:OFFER , Price:99.398438 , Qty:10000000.000000

2023-12-25 07:55:27.786 , IAZTHDEG , Side:BID , Price:99.390625 , Qty:10000000.000000

2023-12-25 07:55:27.787 , UYUMGNJN , Side:OFFER , Price:99.398438 , Qty:10000000.000000

2023-12-25 07:55:27.787 , GEZFCVJB , Side:BID , Price:99.390625 , Qty:10000000.000000

2023-12-25 07:55:27.788 , BPIMGJSQ , Side:OFFER , Price:99.398438 , Qty:10000000.000000

2023-12-25 07:55:27.788 , JSPKBKBG , Side:BID , Price:99.390625 , Qty:10000000.000000

2023-12-25 07:55:27.789 , ANCVYSJL , Side:OFFER , Price:99.398438 , Qty:10000000.000000

2023-12-25 07:55:27.789 , ZXLJGTIM , Side:BID , Price:99.386719 , Qty:10000000.000000

2023-12-25 07:55:27.790 , CLNRQOBS , Side:OFFER , Price:99.394531 , Qty:10000000.000000

2023-12-25 07:55:27.791 , KMXSTWNA , Side:BID , Price:99.386719 , Qty:10000000.000000

2023-12-25 07:55:27.791 , RTBKCFIS , Side:OFFER , Price:99.394531 , Qty:10000000.000000

2023-12-25 07:55:27.792 , KKGRDXDP , Side:BID , Price:99.386719 , Qty:10000000.000000

2023-12-25 07:55:27.792 , FBBXVVSF , Side:OFFER , Price:99.394531 , Qty:10000000.000000

2023-12-25 07:55:27.793 , TLCATARV , Side:BID , Price:99.386719 , Qty:10000000.000000

2023-12-25 07:55:27.794 , QCMITEOT , Side:OFFER , Price:99.390625 , Qty:10000000.000000

2023-12-25 07:55:27.794 , IJOUUQAT , Side:BID , Price:99.382812 , Qty:10000000.000000

2023-12-25 07:55:27.794 , HQYAVVFC , Side:OFFER , Price:99.390625 , Qty:10000000.000000

2023-12-25 07:55:27.795 , EGQXICXS , Side:BID , Price:99.382812 , Qty:10000000.000000

2023-12-25 07:55:27.796 , BZAPUGMR , Side:OFFER , Price:99.390625 , Qty:10000000.000000

2023-12-25 07:55:27.796 , IVQRCJFM , Side:BID , Price:99.382812 , Qty:10000000.000000

2023-12-25 07:55:27.797 , LWIWMDLQ , Side:OFFER , Price:99.390625 , Qty:10000000.000000

2023-12-25 07:55:27.797 , JEZTCPCF , Side:BID , Price:99.378906 , Qty:10000000.000000

2023-12-25 07:55:27.798 , ZCBDLGAP , Side:OFFER , Price:99.386719 , Qty:10000000.000000

2023-12-25 07:55:27.798 , RLFMSGNS , Side:BID , Price:99.378906 , Qty:10000000.000000

2023-12-25 07:55:27.799 , BGDTRYKI , Side:OFFER , Price:99.386719 , Qty:10000000.000000

2023-12-25 07:55:27.799 , YKCHMUSG , Side:BID , Price:99.378906 , Qty:10000000.000000

2023-12-25 07:55:27.800 , UTWRIKSJ , Side:OFFER , Price:99.386719 , Qty:10000000.000000

2023-12-25 07:55:27.801 , PBOJGUFH , Side:BID , Price:99.378906 , Qty:10000000.000000

2023-12-25 07:55:27.801 , YPPBFAZP , Side:OFFER , Price:99.382812 , Qty:10000000.000000

2023-12-25 07:55:27.802 , JYXCAHDW , Side:BID , Price:99.375000 , Qty:10000000.000000

2023-12-25 07:55:27.802 , UBOYFPDP , Side:OFFER , Price:99.382812 , Qty:10000000.000000

2023-12-25 07:55:27.803 , VOWIPMBK , Side:BID , Price:99.375000 , Qty:10000000.000000

2023-12-25 07:55:27.803 , DNIFPHTQ , Side:OFFER , Price:99.382812 , Qty:10000000.000000

2023-12-25 07:55:27.804 , BTATVSJL , Side:BID , Price:99.375000 , Qty:10000000.000000

2023-12-25 07:55:27.804 , LDCVARWA , Side:OFFER , Price:99.382812 , Qty:10000000.000000

2023-12-25 07:55:27.805 , CVZSIEOM , Side:BID , Price:99.371094 , Qty:10000000.000000

2023-12-25 07:55:27.805 , FBNNXWYO , Side:OFFER , Price:99.378906 , Qty:10000000.000000

2023-12-25 07:55:27.806 , BSOMEYTH , Side:BID , Price:99.371094 , Qty:10000000.000000

2023-12-25 07:55:27.806 , CHVXUSJX , Side:OFFER , Price:99.378906 , Qty:10000000.000000

2023-12-25 07:55:27.807 , FHPIBEAI , Side:BID , Price:99.371094 , Qty:10000000.000000

2023-12-25 07:55:27.807 , HEWPTOFU , Side:OFFER , Price:99.378906 , Qty:10000000.000000

2023-12-25 07:55:27.808 , IGEULYDJ , Side:BID , Price:99.371094 , Qty:10000000.000000

2023-12-25 07:55:27.808 , ZEXAMVKV , Side:OFFER , Price:99.375000 , Qty:10000000.000000

2023-12-25 07:55:27.809 , QGDTAWWJ , Side:BID , Price:99.367188 , Qty:10000000.000000

2023-12-25 07:55:27.810 , HWPIHNVH , Side:OFFER , Price:99.375000 , Qty:10000000.000000

2023-12-25 07:55:27.810 , KXBEFPBE , Side:BID , Price:99.367188 , Qty:10000000.000000

2023-12-25 07:55:27.811 , JBCFAGJM , Side:OFFER , Price:99.375000 , Qty:10000000.000000

2023-12-25 07:55:27.811 , QHOOJXGH , Side:BID , Price:99.367188 , Qty:10000000.000000

2023-12-25 07:55:27.812 , MDCEVTCI , Side:OFFER , Price:99.375000 , Qty:10000000.000000

2023-12-25 07:55:27.812 , XTLMHUHN , Side:BID , Price:99.363281 , Qty:10000000.000000

2023-12-25 07:55:27.813 , EXPAFTUF , Side:OFFER , Price:99.371094 , Qty:10000000.000000

2023-12-25 07:55:27.813 , TPLVWEIF , Side:BID , Price:99.363281 , Qty:10000000.000000

2023-12-25 07:55:27.814 , OPFXZEBB , Side:OFFER , Price:99.371094 , Qty:10000000.000000

2023-12-25 07:55:27.814 , ZQWMSHOR , Side:BID , Price:99.363281 , Qty:10000000.000000

2023-12-25 07:55:27.815 , GYIRSHKD , Side:OFFER , Price:99.371094 , Qty:10000000.000000

2023-12-25 07:55:27.815 , HMJRKCOD , Side:BID , Price:99.363281 , Qty:10000000.000000

2023-12-25 07:55:27.816 , RANHKPID , Side:OFFER , Price:99.367188 , Qty:10000000.000000

2023-12-25 07:55:27.816 , ELDWQFZR , Side:BID , Price:99.359375 , Qty:10000000.000000

2023-12-25 07:55:27.817 , WCNCSHJS , Side:OFFER , Price:99.367188 , Qty:10000000.000000

2023-12-25 07:55:27.818 , BHBLTRBD , Side:BID , Price:99.359375 , Qty:10000000.000000

2023-12-25 07:55:27.818 , IIHYTSRX , Side:OFFER , Price:99.367188 , Qty:10000000.000000

2023-12-25 07:55:27.819 , AQSVJOID , Side:BID , Price:99.359375 , Qty:10000000.000000

2023-12-25 07:55:27.820 , CTPYWUUR , Side:OFFER , Price:99.367188 , Qty:10000000.000000

2023-12-25 07:55:27.820 , WLGDZKVY , Side:BID , Price:99.355469 , Qty:10000000.000000

2023-12-25 07:55:27.821 , VECTJHNI , Side:OFFER , Price:99.363281 , Qty:10000000.000000

2023-12-25 07:55:27.822 , RHXKCVWC , Side:BID , Price:99.355469 , Qty:10000000.000000

2023-12-25 07:55:27.822 , RITCCUIH , Side:OFFER , Price:99.363281 , Qty:10000000.000000

2023-12-25 07:55:27.823 , XQBAEJGE , Side:BID , Price:99.355469 , Qty:10000000.000000

2023-12-25 07:55:27.824 , XVPVMSTU , Side:OFFER , Price:99.363281 , Qty:10000000.000000

2023-12-25 07:55:27.824 , JUFAUKBG , Side:BID , Price:99.355469 , Qty:10000000.000000

2023-12-25 07:55:27.825 , OLNDJOPX , Side:OFFER , Price:99.359375 , Qty:10000000.000000

2023-12-25 07:55:27.826 , USBKZUKB , Side:BID , Price:99.351562 , Qty:10000000.000000

2023-12-25 07:55:27.826 , QYVGUVFA , Side:OFFER , Price:99.359375 , Qty:10000000.000000

2023-12-25 07:55:27.827 , TNVCAOYI , Side:BID , Price:99.351562 , Qty:10000000.000000

2023-12-25 07:55:27.828 , PYAVABUM , Side:OFFER , Price:99.359375 , Qty:10000000.000000

2023-12-25 07:55:27.828 , MJNXIJMY , Side:BID , Price:99.351562 , Qty:10000000.000000

2023-12-25 07:55:27.829 , ULUIGHTB , Side:OFFER , Price:99.359375 , Qty:10000000.000000

2023-12-25 07:55:27.829 , QOHGDFTR , Side:BID , Price:99.347656 , Qty:10000000.000000

2023-12-25 07:55:27.830 , MNYMHUVU , Side:OFFER , Price:99.355469 , Qty:10000000.000000

2023-12-25 07:55:27.830 , RZSVFIVK , Side:BID , Price:99.347656 , Qty:10000000.000000

2023-12-25 07:55:27.831 , ZOAEVRVW , Side:OFFER , Price:99.355469 , Qty:10000000.000000

2023-12-25 07:55:27.831 , AQPQXYDF , Side:BID , Price:99.347656 , Qty:10000000.000000

2023-12-25 07:55:27.832 , OZCZUNYP , Side:OFFER , Price:99.355469 , Qty:10000000.000000

2023-12-25 07:55:27.832 , JGYMMFNO , Side:BID , Price:99.347656 , Qty:10000000.000000

2023-12-25 07:55:27.833 , QMUUEUDH , Side:OFFER , Price:99.351562 , Qty:10000000.000000

2023-12-25 07:55:27.833 , LDILZPMD , Side:BID , Price:99.343750 , Qty:10000000.000000

2023-12-25 07:55:27.834 , RXIIRKIN , Side:OFFER , Price:99.351562 , Qty:10000000.000000

2023-12-25 07:55:27.834 , XMLMBQAH , Side:BID , Price:99.343750 , Qty:10000000.000000

2023-12-25 07:55:27.835 , UGOQKJGL , Side:OFFER , Price:99.351562 , Qty:10000000.000000

2023-12-25 07:55:27.835 , DYZQLNHT , Side:BID , Price:99.343750 , Qty:10000000.000000

2023-12-25 07:55:27.836 , JLIBIIVA , Side:OFFER , Price:99.351562 , Qty:10000000.000000

2023-12-25 07:55:27.836 , PGDUWKUM , Side:BID , Price:99.339844 , Qty:10000000.000000

2023-12-25 07:55:27.837 , CITCLBIR , Side:OFFER , Price:99.347656 , Qty:10000000.000000

2023-12-25 07:55:27.837 , GYLCCDKZ , Side:BID , Price:99.339844 , Qty:10000000.000000

2023-12-25 07:55:27.838 , WWYKPRYU , Side:OFFER , Price:99.347656 , Qty:10000000.000000

2023-12-25 07:55:27.839 , NAAFQLYO , Side:BID , Price:99.339844 , Qty:10000000.000000

2023-12-25 07:55:27.839 , CSFTLTKO , Side:OFFER , Price:99.347656 , Qty:10000000.000000

2023-12-25 07:55:27.840 , GPOZBXIU , Side:BID , Price:99.339844 , Qty:10000000.000000

2023-12-25 07:55:27.840 , VKDOJDMQ , Side:OFFER , Price:99.343750 , Qty:10000000.000000

2023-12-25 07:55:27.841 , FATBUDCT , Side:BID , Price:99.335938 , Qty:10000000.000000

2023-12-25 07:55:27.841 , TFDKNUIR , Side:OFFER , Price:99.343750 , Qty:10000000.000000

2023-12-25 07:55:27.842 , XUVXXZIH , Side:BID , Price:99.335938 , Qty:10000000.000000

2023-12-25 07:55:27.842 , TXEVDXOR , Side:OFFER , Price:99.343750 , Qty:10000000.000000

2023-12-25 07:55:27.843 , TXISDJJO , Side:BID , Price:99.335938 , Qty:10000000.000000

2023-12-25 07:55:27.843 , LJKKTGYN , Side:OFFER , Price:99.343750 , Qty:10000000.000000

2023-12-25 07:55:27.844 , ZDKXPDYO , Side:BID , Price:99.332031 , Qty:10000000.000000

2023-12-25 07:55:27.844 , SQIQJWMN , Side:OFFER , Price:99.339844 , Qty:10000000.000000

2023-12-25 07:55:27.845 , SWFLTIWQ , Side:BID , Price:99.332031 , Qty:10000000.000000

2023-12-25 07:55:27.845 , IVMUYTWP , Side:OFFER , Price:99.339844 , Qty:10000000.000000

2023-12-25 07:55:27.846 , TUPEKZEI , Side:BID , Price:99.332031 , Qty:10000000.000000

2023-12-25 07:55:27.846 , TZHLEVJR , Side:OFFER , Price:99.339844 , Qty:10000000.000000

2023-12-25 07:55:27.847 , WBUWBQRQ , Side:BID , Price:99.332031 , Qty:10000000.000000

2023-12-25 07:55:27.847 , ZZNVXZYI , Side:OFFER , Price:99.335938 , Qty:10000000.000000

2023-12-25 07:55:27.848 , YNYZWMGM , Side:BID , Price:99.328125 , Qty:10000000.000000

2023-12-25 07:55:27.848 , AUXKOQRL , Side:OFFER , Price:99.335938 , Qty:10000000.000000

2023-12-25 07:55:27.849 , OSRBTZEW , Side:BID , Price:99.328125 , Qty:10000000.000000

2023-12-25 07:55:27.849 , POCVTTQH , Side:OFFER , Price:99.335938 , Qty:10000000.000000

2023-12-25 07:55:27.850 , QYSWJTRA , Side:BID , Price:99.328125 , Qty:10000000.000000

2023-12-25 07:55:27.850 , HZGKQXWE , Side:OFFER , Price:99.335938 , Qty:10000000.000000

2023-12-25 07:55:27.851 , QCYFIMES , Side:BID , Price:99.324219 , Qty:10000000.000000

2023-12-25 07:55:27.851 , DHXWIMOT , Side:OFFER , Price:99.332031 , Qty:10000000.000000

2023-12-25 07:55:27.852 , OWQMXCUE , Side:BID , Price:99.324219 , Qty:10000000.000000

2023-12-25 07:55:27.852 , RLSJUQLQ , Side:OFFER , Price:99.332031 , Qty:10000000.000000

2023-12-25 07:55:27.853 , RCGYQRQG , Side:BID , Price:99.324219 , Qty:10000000.000000

2023-12-25 07:55:27.853 , ETYYWUNS , Side:OFFER , Price:99.332031 , Qty:10000000.000000

2023-12-25 07:55:27.854 , ODMHGKPK , Side:BID , Price:99.324219 , Qty:10000000.000000

2023-12-25 07:55:27.854 , JDPOYRWU , Side:OFFER , Price:99.328125 , Qty:10000000.000000

2023-12-25 07:55:27.855 , PZMGAAIN , Side:BID , Price:99.320312 , Qty:10000000.000000

2023-12-25 07:55:27.856 , TNCXFGRF , Side:OFFER , Price:99.328125 , Qty:10000000.000000

2023-12-25 07:55:27.857 , JTOIMBDJ , Side:BID , Price:99.320312 , Qty:10000000.000000

2023-12-25 07:55:27.857 , TDRWPONS , Side:OFFER , Price:99.328125 , Qty:10000000.000000

2023-12-25 07:55:27.858 , BDJJSJBV , Side:BID , Price:99.320312 , Qty:10000000.000000

2023-12-25 07:55:27.858 , BWTIHSZG , Side:OFFER , Price:99.328125 , Qty:10000000.000000

2023-12-25 07:55:27.859 , LOABBPZH , Side:BID , Price:99.316406 , Qty:10000000.000000

2023-12-25 07:55:27.859 , NVXIGTEC , Side:OFFER , Price:99.324219 , Qty:10000000.000000

2023-12-25 07:55:27.860 , MTILRGPB , Side:BID , Price:99.316406 , Qty:10000000.000000

2023-12-25 07:55:27.860 , LDAYHFEJ , Side:OFFER , Price:99.324219 , Qty:10000000.000000

2023-12-25 07:55:27.861 , REDZQONL , Side:BID , Price:99.316406 , Qty:10000000.000000

2023-12-25 07:55:27.862 , OPAWFGQO , Side:OFFER , Price:99.324219 , Qty:10000000.000000

2023-12-25 07:55:27.862 , SIVQZUOJ , Side:BID , Price:99.316406 , Qty:10000000.000000

2023-12-25 07:55:27.863 , WWOUMRFN , Side:OFFER , Price:99.320312 , Qty:10000000.000000

2023-12-25 07:55:27.863 , ORKJWMIQ , Side:BID , Price:99.312500 , Qty:10000000.000000

2023-12-25 07:55:27.864 , JSMHUBAQ , Side:OFFER , Price:99.320312 , Qty:10000000.000000

2023-12-25 07:55:27.864 , NMKXRFNF , Side:BID , Price:99.312500 , Qty:10000000.000000

2023-12-25 07:55:27.865 , SXCTHPFM , Side:OFFER , Price:99.320312 , Qty:10000000.000000

2023-12-25 07:55:27.865 , XCPWEDPM , Side:BID , Price:99.312500 , Qty:10000000.000000

2023-12-25 07:55:27.866 , UFINRNOE , Side:OFFER , Price:99.320312 , Qty:10000000.000000

2023-12-25 07:55:27.866 , FFVRXNDI , Side:BID , Price:99.308594 , Qty:10000000.000000

2023-12-25 07:55:27.867 , XLCNYONR , Side:OFFER , Price:99.316406 , Qty:10000000.000000

2023-12-25 07:55:27.867 , VXLMMCFM , Side:BID , Price:99.308594 , Qty:10000000.000000

2023-12-25 07:55:27.868 , XFXMWXDK , Side:OFFER , Price:99.316406 , Qty:10000000.000000

2023-12-25 07:55:27.868 , GOCSGZZE , Side:BID , Price:99.308594 , Qty:10000000.000000

2023-12-25 07:55:27.869 , AIOZKUTC , Side:OFFER , Price:99.316406 , Qty:10000000.000000

2023-12-25 07:55:27.870 , FWBWNWOZ , Side:BID , Price:99.308594 , Qty:10000000.000000

2023-12-25 07:55:27.870 , HAOFBCWK , Side:OFFER , Price:99.312500 , Qty:10000000.000000

2023-12-25 07:55:27.871 , CTAFENKM , Side:BID , Price:99.304688 , Qty:10000000.000000

2023-12-25 07:55:27.872 , ZJTGFMBC , Side:OFFER , Price:99.312500 , Qty:10000000.000000

2023-12-25 07:55:27.873 , KCQRSJES , Side:BID , Price:99.304688 , Qty:10000000.000000

2023-12-25 07:55:27.873 , AWQKETCU , Side:OFFER , Price:99.312500 , Qty:10000000.000000

2023-12-25 07:55:27.874 , OJFIWZDK , Side:BID , Price:99.304688 , Qty:10000000.000000

2023-12-25 07:55:27.874 , DRWACGIO , Side:OFFER , Price:99.312500 , Qty:10000000.000000

2023-12-25 07:55:27.875 , KGGISSNA , Side:BID , Price:99.300781 , Qty:10000000.000000

2023-12-25 07:55:27.876 , LGDDVZNO , Side:OFFER , Price:99.308594 , Qty:10000000.000000

2023-12-25 07:55:27.876 , LWFKRALR , Side:BID , Price:99.300781 , Qty:10000000.000000

2023-12-25 07:55:27.877 , XTQXTKOZ , Side:OFFER , Price:99.308594 , Qty:10000000.000000

2023-12-25 07:55:27.877 , PBQWULCZ , Side:BID , Price:99.300781 , Qty:10000000.000000

2023-12-25 07:55:27.878 , XSMSTXQE , Side:OFFER , Price:99.308594 , Qty:10000000.000000

2023-12-25 07:55:27.878 , JKBNPOPZ , Side:BID , Price:99.300781 , Qty:10000000.000000

2023-12-25 07:55:27.879 , COPTDCQD , Side:OFFER , Price:99.304688 , Qty:10000000.000000

2023-12-25 07:55:27.879 , NCJFTGWI , Side:BID , Price:99.296875 , Qty:10000000.000000

2023-12-25 07:55:27.880 , RYHCNTST , Side:OFFER , Price:99.304688 , Qty:10000000.000000

2023-12-25 07:55:27.880 , QDWVTGMM , Side:BID , Price:99.296875 , Qty:10000000.000000

2023-12-25 07:55:27.881 , QGNMWMJE , Side:OFFER , Price:99.304688 , Qty:10000000.000000

2023-12-25 07:55:27.881 , TSMKZLIX , Side:BID , Price:99.296875 , Qty:10000000.000000

2023-12-25 07:55:27.882 , SMMAQNAT , Side:OFFER , Price:99.304688 , Qty:10000000.000000

2023-12-25 07:55:27.882 , GYRIBRFL , Side:BID , Price:99.292969 , Qty:10000000.000000

2023-12-25 07:55:27.883 , LHCYORXV , Side:OFFER , Price:99.300781 , Qty:10000000.000000

2023-12-25 07:55:27.883 , DWMFAPWA , Side:BID , Price:99.292969 , Qty:10000000.000000

2023-12-25 07:55:27.884 , GVUFTHBH , Side:OFFER , Price:99.300781 , Qty:10000000.000000

2023-12-25 07:55:27.885 , RCTBZXXO , Side:BID , Price:99.292969 , Qty:10000000.000000

2023-12-25 07:55:27.885 , VDLDWIWG , Side:OFFER , Price:99.300781 , Qty:10000000.000000

2023-12-25 07:55:27.886 , MTRGEJQA , Side:BID , Price:99.292969 , Qty:10000000.000000

2023-12-25 07:55:27.887 , CYBZHONS , Side:OFFER , Price:99.296875 , Qty:10000000.000000

2023-12-25 07:55:27.888 , ZQSDAWZJ , Side:BID , Price:99.289062 , Qty:10000000.000000

2023-12-25 07:55:27.888 , LPBWWZSF , Side:OFFER , Price:99.296875 , Qty:10000000.000000

2023-12-25 07:55:27.889 , XFTYJSKW , Side:BID , Price:99.289062 , Qty:10000000.000000

2023-12-25 07:55:27.889 , CZHTJCCT , Side:OFFER , Price:99.296875 , Qty:10000000.000000

2023-12-25 07:55:27.890 , OAWHQZLL , Side:BID , Price:99.289062 , Qty:10000000.000000

2023-12-25 07:55:27.890 , HIMTEBME , Side:OFFER , Price:99.296875 , Qty:10000000.000000

2023-12-25 07:55:27.891 , QTCGNNFF , Side:BID , Price:99.285156 , Qty:10000000.000000

2023-12-25 07:55:27.891 , GUNFJKXE , Side:OFFER , Price:99.292969 , Qty:10000000.000000

2023-12-25 07:55:27.892 , YBGVEDGI , Side:BID , Price:99.285156 , Qty:10000000.000000

2023-12-25 07:55:27.892 , OZPGKELG , Side:OFFER , Price:99.292969 , Qty:10000000.000000

2023-12-25 07:55:27.893 , ZMOTZPIS , Side:BID , Price:99.285156 , Qty:10000000.000000

2023-12-25 07:55:27.893 , BMCUEYOE , Side:OFFER , Price:99.292969 , Qty:10000000.000000

2023-12-25 07:55:27.894 , FNPWADQQ , Side:BID , Price:99.285156 , Qty:10000000.000000

2023-12-25 07:55:27.894 , YZXVTRMF , Side:OFFER , Price:99.289062 , Qty:10000000.000000

2023-12-25 07:55:27.895 , LXAVBTET , Side:BID , Price:99.281250 , Qty:10000000.000000

2023-12-25 07:55:27.896 , BLWXEJCG , Side:OFFER , Price:99.289062 , Qty:10000000.000000

